sources,references,translations
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","Ça n'a pas d'importance, mais le pays d'Amelia a envoyé une équipe pour la tuer et son amant humain."
This open.,Aussi ouvert.,Ça est ouvert.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Ça va mal ?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Ça fait chaud, mais nous sommes chanceux d'avoir trouvé un parking près de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,Ça est aussi la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Ça me semblait que nous avions une chance de faire marcher ça.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Ça ne veut pas dire que ce qu'il a fait était juste, c'est une dizaine de goûts de faux, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,"Ça fait chaud, le gosse est si reconnaissant envers John."
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.","L'air se mit à fumer et à courber comme un créature sombre et bestiale, et Chase se cligna des yeux pour repousser les larmes alors qu'il lui piquait les yeux."
He could finally breathe.,Il pourrait finalement respirer.,Ça lui permettait enfin de respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",Ça fait un total perdu.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Ça ne devait pas lui arriver, et il était furieux contre lui-même."
"""Medical bills.""",Des factures d'hôpital à payer.,Ça fait des frais médicaux.
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Ça ne te réveille pas ?
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Ça nous a fait de la famille.
People would still buy.,Les gens achèteraient quand même.,Ça ne les empêcherait pas d'acheter.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Ça ne l'empêcherait pas de se battre, de se battre pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ça ne lui importait pas pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","Ça s'appelle Burton, me corrige-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ça fait un peu de callosité, mais moins que je ne l'aurais pensé pour un homme qui travaille avec les mains."
"""She's mad at you.""",Elle est en colère contre toi.,Ça fait rage à toi.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Ça lui arrivait de s'asseoir sur le pont du bar, de feigner de lire et de regarder les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,"Ça fait mal, tellement."
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Ça a beaucoup amélioré mon humeur depuis qu'il m'a dit qu'il venait, et je suis déjà souriant."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle appuya son corps contre le sien, et le chaleur tinglait dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.",Ça faisait pour la première fois depuis la tempête qu'il était heureux que l'électricité soit coupée.
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Ça a tout commencé lorsqu'elle a été diagnostiquée de myélome, un cancer du moelle osseuse."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"Ça fait froid, va changer tes vêtements mouillés avant de prendre un froid."
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Ça fait un moment que je vérifie les batteries de ma lampe de poche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Ça était surprenant qu'elle puisse lire et écrire, compte tenu des temps."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Ça va jusqu'à ce que je veuille que tu fasses la même chose pour le reste des Hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Ça faut qu'il s'en sorte bientôt.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,"Ça a fait un peu de mal, mais nous avons survécu à la tempête avec des dégâts minimes."
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,"Ça a été partagé avec un copain d'université, qui s'est depuis déplacé."
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Come Undone : des histoires de romances inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.",Ça faisait maintenant un an qu'il avait l'intention de la laisser derrière lui et de s'installer sur un terrain sec quelque part à un million de kilomètres de là.
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je jette une quantité généreuse sur mes doigts et je le serrer, l'encourageant à pousser dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Ça pourrait être déjà fait.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça faisait plus d'un mois qu'il l'entendait humer, et il avait fermé les yeux et attendu que la douleur explose dans sa tête, mais il s'était endormi sous l'effet du son doux et hypnotique."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Les nuages élevés formaient une barrière de météo qui devait apporter beaucoup de vent et de pluie sur l'île.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Elle tourna la page et se mit à froncer les sourcils en parcourant le reste de la liste et décida qu'elle devrait peut-être juste commencer lorsqu'elle réalisa qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur battait de joie lorsqu'il réalisa le potentiel qui pendait lourdement dans ce moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulèrent sur les joues de Mari, mêlées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça te fait du fou de t'essayer.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça me fait envie de te mener où tu as envie de t'y rendre.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait des années qu'il me regarde comme ça, et je trouve de plus en plus difficile de le résister avec chaque verre."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça fait que la seule pièce où je peux me tenir, vraiment, c'est ma chambre."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,Ça lui doit et elle le sait.
His expression is sober.,Son expression est sérieuse.,Son expression est sérieuse.
