sources,references,translations
This open.,Aussi ouvert.,Ça est ouvert.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Ça ne va pas ?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Ça fait chaud, mais nous avons eu du bonheur de trouver un parking près de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,Ça est aussi la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Ça aurait pu marcher.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Ça ne veut pas dire que ce qu'il a fait était juste, il y a dix goûts différents de faux, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,"Ça fait du bien de voir le gosse si reconnaissant envers John, c'est chaud le cœur."
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.","Ça se mit à fumer et à courber comme une créature sombre et bestiale, et Chase se frotta les yeux pour essayer de se débarrasser des larmes."
He could finally breathe.,Il pourrait finalement respirer.,Ça lui permettait de respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",Ça va être un total perdu.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Ça ne devait pas lui arriver, et il se détestait."
"""Medical bills.""",Des factures d'hôpital à payer.,"Ça, c'est pour les factures médicales."
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Ça ne t'a pas fait répondre à ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Ça nous a fait de la famille.
People would still buy.,Les gens achèteraient quand même.,Ça ne ferait pas que les gens cessent de s'acheter.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Ça ne l'arrêterait pas, il lutterait pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ça ne lui importait pas pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","Ça s'appelle Burton, me corrige-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ça fait un peu de callosité, mais moins que je ne l'aurais pensé pour un homme qui travaille avec ses mains."
"""She's mad at you.""",Elle est en colère contre toi.,Ça lui fait rage.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Ça faisait des années qu'elle s'y rendait, s'asseyait sur le balcon du bar, feignant de lire et observant les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,"Ça fait mal, tellement."
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Ça a beaucoup mieux depuis qu'il m'a dit qu'il venait, et je suis déjà souriante."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle appuya son corps contre le sien, et il ressentit une chaleur qui tinglait dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.",Ça faisait le premier jour depuis la tempête qu'il était heureux que l'électricité soit coupée.
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Ça s'est passé quand elle a été diagnostiquée d'un myélome, un cancer du moelle osseuse."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"Ça fait froid, va changer ces vêtements mouillés avant de prendre le froid."
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Ça veut dire vérifier les batteries de la lampe de poche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Ça était surprenant qu'elle puisse lire et écrire, compte tenu des temps."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Ça va si bien que je veux que tu fasses la même chose pour le reste des Hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Ça faut qu'on le décide bientôt.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Ça a fait que nous avons traversé la tempête avec des dommages minimes.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,"Ça a été partagé avec un camarade d'université, qui s'est depuis déplacé."
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Ça se détend : des histoires d'amour inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.",Ça faisait maintenant un an qu'il avait quitté la ville et qu'il avait l'intention de laisser derrière lui et de s'installer sur un terrain sec quelque part à un million de kilomètres de là.
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je verse une quantité généreuse sur mes doigts et je lubrifie sa queue, l'encourageant à pousser dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Ça pourrait être déjà fait.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça faisait déjà des années qu'il l'entendait humer, mais il avait toujours fermé les yeux et attendu que la douleur explose dans sa tête, avant de s'endormir sous l'effet du son doux et hypnotique."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Des nuages énormes formaient une barrière de météo qui devait apporter beaucoup de vent et de pluie sur l'île.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Ça fait un moment qu'elle avait tourné la page et qu'elle se trouvait fronçant les sourcils en parcourant le reste de la liste et décidant qu'elle devrait peut-être juste commencer lorsqu'elle réalisa qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur battait plus vite lorsqu'il réalisa le potentiel qui pendait lourdement dans le moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Des larmes coulèrent le long de ses joues, mêlées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça ne te fera rien.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça me fait plaisir de te prendre quelque part où tu as envie de t'y rendre.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait des semaines qu'il me regarde comme ça, et je trouve de plus en plus difficile de résister à lui avec chaque verre que je bois."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça, c'est le seul endroit où je peux me tenir, vraiment, c'est mon chambre."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,"Ça lui doit, et elle le sait."
His expression is sober.,Son expression est sérieuse.,Son expression est sérieuse.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Ça pourrait marcher avec l'hôteage.
"His eyes lock on the place where our bodies join, his expression positively feral.","Ses yeux se fixent sur l'endroit où nos corps se rejoignent, son expression est positivement féroce.","Ça fait que ses yeux s'attachent au point où nos corps se rejoignent, son expression est positivement féline."
