sources,references,translations
"""Yes,"" he bit out, watching as her lips twitched.","Oui, dit-il sèchement en regardant les lèvres de la jeune femme se contracter.","""Oui,"" il en râla, en regardant ses lèvres se déformer."
I laugh and shake my head.,Je ris et secoue la tête.,Je rit et secoue la tête.
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","Malgré tout, l'équipe de son pays a été envoyée pour assassiner Amelia et son amant humain."
This open.,Aussi ouvert.,Cela est ouvert.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Qu'est-ce qui est le mauvais nouvelles?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Le terrain est bourré, mais nous avons chance d'avoir une place proche de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,C'est également la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,J'ai cru qu'il y avait une chance pour nous de faire fonctionner cela.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","""Je ne dis pas qu'il ait fait ce qui était juste, c'est dix goûts différents de faux, mais..."""
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,"L'enfant est si reconnaissant envers John, c'est émouvent."
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.",La fumée gonfla et courbait comme un créature sombre et bête et Chase ferma ses yeux en répoussant les larmes alors qu'elle lui piquait les yeux.
He could finally breathe.,Il pourrait finalement respirer.,Il pouvait enfin respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",Une perte totale sans aucun doute.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Il ne devrait pas s'être laissé aller à ses désirs, et il était en colère contre lui-même."
"""Medical bills.""",Des factures d'hôpital à payer.,"""Factures médicales."""
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Tu n'as pas répondu à ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Nous sommes devenus une famille l'un pour l'autre.
People would still buy.,Les gens achèteraient quand même.,"Les gens auraient toujours l'habitude d'acheter. (Literally: People would still have the habit of buying) However, a more idiomatic and concise way to say this in French would be: Les gens achèteraient toujours. (People would still buy)"
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Il le combattrait, combattrait pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,C'était pas son affaire pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","""Burton,"" il me corrige, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu cornus, bien que moins que je n'aurais cru pour un homme qui travaillait avec ses mains. (Littéralement : Ses doigts sont un peu cornus, mais moins que je n'aurais cru pour un homme qui travaille avec ses mains.)"
"""She's mad at you.""",Elle est en colère contre toi.,"""Elle est en colère contre toi."""
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Elle se serait assise sur le pont de l'établissement, simulant de lire et regardant les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,C'est ça qui fait mal – si tantôt.
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il viendrait, et je suis déjà souriante."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle appuya son corps contre le sien, et un étreinte de chaleur se produisit dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.","Pour la première fois depuis la tempête, il était heureux que l'électricité soit éteinte."
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Cela s'est produit lorsqu'elle a été diagnostiquée de myélome, le cancer du moelle osseuse."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"""Alors, change ces vêtements humides avant de prendre froid."""
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,"Vérifier les batteries de torche ? (Note: ""flashlight"" translates to ""torche"" in French.)"
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Étonnant qu'elle puisse lire et écrire, compte tenu des temps."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,"""Aussi bien, que je vous demande de faire la même chose pour le reste des hôtels Carta."""
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,"""Il faut trouver une solution rapidement."""
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Nous avons traversé la tempête avec des dommages mineurs.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,"Partage avec un camarade d'université, qui a depuis emménagé."
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Venus à l'envers : Histoires d'amour inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.","Maintenant, il avait l'intention de la laisser derrière lui et de cultiver quelque terre aride quelque part un million de miles loin."
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je jette une quantité généreuse sur mes doigts et les rend glissants sur son pénis, encouragé à pénétrer dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Inna pourrait déjà l'avoir.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","La première fois qu'il l'entendit humer, il ferma ses yeux et attendit que la douleur explose dans sa tête, pour finalement être lentement ramené au calme par le son doux et hypnotique, qui l'amena à dormir."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Nuages élevés ont formé une barrière de mauvais temps qui devait apporter beaucoup de vent et de pluie sur l'île petite.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,"Elle a tourné la page et s'est trouvée en froussant en passant le reste de la liste, décidant peut-être qu'elle devrait juste commencer lorsqu'elle s'est aperçue qu'il y avait une troisième page. Translation: She turned the page and found herself frowning as she went through the rest of the list, deciding perhaps that she should just get started when she realized that there was a third page. Note: The French translation follows the same structure as the English sentence, with the verb ""tourner"
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur battait vite lorsqu'il comprit le potentiel qui pesaient lourdement dans le moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulaient sur les joues de Mari, mélangées à la pluie et à l'eau de mer."
