sources,references,translations
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","Ça fait malaisé, mais l'État d'Amelia a envoyé une équipe pour l'assassiner et son amant humain."
This open.,Aussi ouvert.,Ça ouvre les champs.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Ça va mal ?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.",Ça fait bientôt une heure que nous sommes en file d'attente pour entrer dans le parc d'attractions.
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,Ça est aussi la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Ça me semblait qu'on avait une chance de faire fonctionner ça.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Ça ne veut pas dire que ce qu'il a fait était juste, il y a dix goûts de faux, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,Ça fait du bien au cœur de voir le jeune homme si reconnaissant envers John.
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.","Le fumier s'élevait et se courbait comme une créature sombre et bestiale, et Chase cligna des yeux pour repousser les larmes qui lui piquaient les yeux."
He could finally breathe.,Il pourrait finalement respirer.,Ça lui permettait de respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",Ça n'était plus possible de sauver rien.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Ça ne lui était pas permis de céder à ses désirs, et il s'en prenait lui-même."
"""Medical bills.""",Des factures d'hôpital à payer.,"Ça, c'est pour les factures médicales."
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Ça fait des heures que tu ne m'as pas répondu sur ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Ça nous a fait comme une famille.
People would still buy.,Les gens achèteraient quand même.,Ça ne les empêcherait pas de continuer à acheter.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Ça lui ferait peur, il allait se battre pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ça ne lui faisait pas de business pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","Ça s'appelle Burton, m'correcte-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu rugueux, mais moins que je ne l'aurais pensé pour un homme qui travaille avec les mains."
"""She's mad at you.""",Elle est en colère contre toi.,Ça lui en va.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Ça lui permettait de s'asseoir sur la terrasse du bar, de faire semblant de lire et de regarder les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,"Ça fait mal, tellement de mal."
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Ça fait que mon humeur s'est améliorée dramatiquement depuis qu'il m'a dit qu'il venait, et je souris déjà."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle pressa son corps contre le sien, et une chaleur vive se répandit dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.",Ça faisait pour la première fois depuis la tempête qu'il était content que l'électricité soit coupée.
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Ça s'est passé quand elle a été diagnostiquée de myélome, un cancer des moelles osseuses."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"Ça fait froid, va changer ces vêtements mouillés avant de prendre froid."
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Êtes-tu allé vérifier les batteries de la lampe de poche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Ça lui avait semblé surprenant qu'elle puisse lire et écrire, compte tenu de l'époque."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Ça va jusqu'à ce que tu veuilles que je fasse de même pour le reste des Hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Ça me faut vite.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,"Ça a mal tourné, mais nous avons traversé la tempête avec des dommages mineurs."
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,Ça a été partagé avec un copain d'université qui a déménagé depuis.
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Ça fait Chaud : Histoires de Romance inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.","Ça faisait maintenant deux ans qu'il était parti, et il avait l'intention de l'abandonner pour exploiter une terre aride quelque part à un million de kilomètres de là."
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je dépose un gros filet sur mes doigts et huile sa queue de castor, l'encourageant à pénétrer dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Inna l'a peut-être déjà.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça faisait pour la première fois qu'il l'entendait chuchoter, il avait fermé les yeux et attendu que la douleur explose dans sa tête, pour se rendre compte qu'un son doux et hypnotique lui faisait progressivement tomber dans le sommeil."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Les nuages en forme de tour se transformaient en une barrière météorologique qui était destinée à apporter beaucoup de vent et de pluie sur la petite île.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Elle tourna la page et fronça les sourcils en parcourant le reste de la liste et décida qu'elle devrait peut-être commencer par réaliser qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui pendait lourdement dans ce moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulèrent sur les joues de Mari, mêlées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça fait du faux de t'essayer.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça m'a donné envie de te mener à un endroit où tu as hâte de t'y rendre.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait que quelques instants qu'il me regarde comme s'il voulait me pénétrer, et j'ai du mal à résister à lui avec chaque gorgée de mon verre."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça, c'est le seul endroit où je peux me tenir à l'aise, vraiment, c'est ma chambre."
