sources,references,translations
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","""Mais peu importe, le pays d'Amélia a envoyé une équipe pour les assassiner, elle et son amant humain."""
This open.,Aussi ouvert.,C'est ouvert.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,"""Quelle est la mauvaise nouvelle ?"""
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Le parking est bondé, mais on a la chance de trouver une place près de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,C'est aussi pour ça qu'on est là.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Je pensais qu'on avait une chance de faire marcher ça.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Je ne dis pas qu'il a eu raison, c'est dix degrés différents de mal, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,"L'enfant est tellement reconnaissant envers Jean, ça fait chaud au cœur."
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.","La fumée s'élevait et se tordait comme une créature ténébreuse et monstrueuse, et Chase cligna des yeux, les larmes aux bord, tandis qu'elle lui piquait les yeux."
He could finally breathe.,Il pourrait finalement respirer.,Il pouvait enfin respirer.
A total loss for sure.,"Une perte totale, c'était sûr.","Une perte totale, c'est sûr."
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait."
"""Medical bills.""",Des factures d'hôpital à payer.,Factures médicales.
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Tu n'as pas répondu à ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,On est devenus une famille l'un pour l'autre.
People would still buy.,Les gens achèteraient quand même.,Les gens achèteraient quand même.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Il la combattrait, se battre pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ce n'étaient pas ses oignons de savoir pourquoi il partait et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","« Burton », me corrige-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu calleux, bien moins que je ne l’aurais imaginé pour un homme qui travaille de ses mains."
"""She's mad at you.""",Elle est en colère contre toi.,Elle est fâchée contre toi.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Elle s'asseyait sur la terrasse du bar, faisant semblant de lire tout en observant les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,Voilà ce qui fait mal – tant que ça.
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.",Elle pressa son corps contre le sien et une chaleur picota dans son bas-ventre.
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.","Pour la première fois depuis la tempête, il était content que le courant soit coupé."
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Tout cela s'est produit quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,Va changer ces vêtements mouillés avant d'attraper froid.
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Vérifier les piles de la lampe torche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Étonnamment, elle savait lire et écrire, pour l'époque."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Au point que je veux que tu fasses la même chose pour le reste des hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Mieux vaut trouver vite.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Nous avons traversé la tempête avec des dégâts minimes.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,"Colocation avec un pote de fac, qui a déménagé depuis."
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,**Désunis : Histoires d'amour inspirées par la musique de Duran Duran**
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.","Et le voilà qui projetait de la laisser là, pour aller cultiver un bout de terre aride à des années-lumière de tout."
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je fais gicler une généreuse quantité sur mes doigts et enduis sa queue, l'encourageant à aller et venir dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Inna l'a peut-être déjà.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","La première fois qu'il l'avait entendue fredonner, il avait fermé les yeux de toutes ses forces et attendu que la douleur explose dans sa tête, pour se laisser finalement bercer par ce son doux et hypnotique qui l'avait peu à peu endormi."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,"Des nuages imposants formèrent une barricade météorologique, promettant d'apporter beaucoup de vent et de pluie à la petite île."
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,"Elle tourna la page et se surprit à froncer les sourcils en parcourant le reste de la liste, avant de décider qu'il valait mieux se lancer — quand elle s'aperçut qu'il y avait une troisième page."
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur s'emballa lorsqu'il prit conscience du potentiel qui pesait lourdement dans cet instant.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Des larmes coulaient sur les joues de Mari, mêlées à la pluie et à l’eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,"""Tu es fou de tenter."""
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Je veux t'emmener quelque part où tu rêves d'aller.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Il me dévore des yeux depuis qu'il a franchi la porte, et à chaque gorgée, j’ai de plus en plus de mal à lui résister."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","La seule pièce où je supporte vraiment d'être, c'est ma chambre."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,"Elle me doit bien ça, et elle le sait."
His expression is sober.,Son expression est sérieuse.,Son expression est sobre.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Même si l'idée de prendre un otage pourrait marcher.
